yamato-anbu-tenzo.jpg	https://files.catbox.moe/sp3rn9.jpeg	Yamato (ANBU Tenzō)
yamato-adult.jpg	https://files.catbox.moe/zg2yci.jpeg	Yamato (Adult)
hinata-hyuga-genin.jpg	https://files.catbox.moe/jj4trg.jpeg	Hinata Hyūga (Genin)
hinata-hyuga-shippuden.jpg	https://files.catbox.moe/oxh6rn.jpeg	Hinata Hyūga (Shippuden)
hinata-hyuga-the-last.jpg	https://files.catbox.moe/045mqt.jpeg	Hinata Hyūga (The Last)
hinata-hyuga-adult-uzumaki-hinata.jpg	https://files.catbox.moe/h6wkc2.jpeg	Hinata Hyūga (Adult — Uzumaki Hinata)
kiba-inuzuka-genin.jpg	https://files.catbox.moe/srpje4.jpeg	Kiba Inuzuka (Genin)
kiba-inuzuka-shippuden.jpg	https://files.catbox.moe/janhxx.jpeg	Kiba Inuzuka (Shippuden)
kiba-inuzuka-adult.jpg	https://files.catbox.moe/aj4ljr.jpeg	Kiba Inuzuka (Adult)
shino-aburame-genin.jpg	https://files.catbox.moe/gmi277.jpeg	Shino Aburame (Genin)
shino-aburame-shippuden.jpg	https://files.catbox.moe/emt95x.jpeg	Shino Aburame (Shippuden)
shino-aburame-adult-academy-teacher.jpg	https://files.catbox.moe/etsprc.jpeg	Shino Aburame (Adult — Academy Teacher)
kurenai-yuhi-jonin-sensei.jpg	https://files.catbox.moe/es5tgu.jpeg	Kurenai Yūhi (Jōnin Sensei)
akamaru-puppy.jpg	https://files.catbox.moe/gghngj.jpeg	Akamaru (Puppy)
akamaru-adult.jpg	https://files.catbox.moe/nf6aaq.jpeg	Akamaru (Adult)
shikamaru-nara-genin.jpg	https://files.catbox.moe/ni4xvl.jpeg	Shikamaru Nara (Genin)
shikamaru-nara-chunin.jpg	https://files.catbox.moe/g6yu2z.jpeg	Shikamaru Nara (Chūnin)
shikamaru-nara-shippuden.jpg	https://files.catbox.moe/7pc3p5.jpeg	Shikamaru Nara (Shippuden)
shikamaru-nara-adult-hokage-advisor.jpg	https://files.catbox.moe/9htfxe.jpeg	Shikamaru Nara (Adult — Hokage Advisor)
ino-yamanaka-genin.jpg	https://files.catbox.moe/houra1.jpeg	Ino Yamanaka (Genin)
ino-yamanaka-shippuden.jpg	https://files.catbox.moe/vkmb3i.jpeg	Ino Yamanaka (Shippuden)
ino-yamanaka-adult-yamanaka-ino.jpg	https://files.catbox.moe/c3r9ud.jpeg	Ino Yamanaka (Adult — Yamanaka Ino)
choji-akimichi-genin.jpg	https://files.catbox.moe/waxav9.jpeg	Chōji Akimichi (Genin)
choji-akimichi-shippuden.jpg	https://files.catbox.moe/krdmoz.jpeg	Chōji Akimichi (Shippuden)
choji-akimichi-adult.jpg	https://files.catbox.moe/0k4479.jpeg	Chōji Akimichi (Adult)
asuma-sarutobi-jonin-sensei.jpg	https://files.catbox.moe/v1nugq.jpeg	Asuma Sarutobi (Jōnin Sensei)
might-guy-jonin.jpg	https://files.catbox.moe/1240zk.jpeg	Might Guy (Jōnin)
might-guy-eighth-gate-night-guy.jpg	https://files.catbox.moe/19yeo6.jpeg	Might Guy (Eighth Gate — Night Guy)
might-guy-wheelchair.jpg	https://files.catbox.moe/iemda7.jpeg	Might Guy (Wheelchair)
rock-lee-genin.jpg	https://files.catbox.moe/xg1faw.jpeg	Rock Lee (Genin)
rock-lee-fifth-gate.jpg	https://files.catbox.moe/9iyncz.jpeg	Rock Lee (Fifth Gate)
rock-lee-shippuden.jpg	https://files.catbox.moe/68bwrf.jpeg	Rock Lee (Shippuden)
rock-lee-adult.jpg	https://files.catbox.moe/amptnp.jpeg	Rock Lee (Adult)
neji-hyuga-genin.jpg	https://files.catbox.moe/k5kiea.jpeg	Neji Hyūga (Genin)
neji-hyuga-shippuden.jpg	https://files.catbox.moe/2p57dl.jpeg	Neji Hyūga (Shippuden)
neji-hyuga-fourth-great-war.jpg	https://files.catbox.moe/sjin40.jpeg	Neji Hyūga (Fourth Great War)
